caso,nodo_u,nodo_v,dist_km,SKR_bits_pulso,viable_QKD
España,Obejo,Villaviciosa de Córdoba,19.792481707878213,0.007571246608725351,True
España,Peñaflor,Tocina,35.721330899086595,0.0036240793537959783,True
España,Peñaflor,Lora del Río,16.705428044794974,0.008735579028197153,True
España,Peñaflor,Luisiana (La),21.901750222582315,0.006866675566572784,True
España,Peñaflor,Pedroso (El),39.612327615375925,0.003027849002918512,True
España,Peñaflor,Écija,29.87922838463103,0.0047474630800756175,True
España,Peñaflor,Lantejuela (La),40.81102708156949,0.002864769767086218,True
España,Peñaflor,Navas de la Concepción (Las),27.218449055436206,0.005369064066860347,True
España,Pedroche,Villanueva de Córdoba,16.657069587547163,0.008755183771672611,True
España,Pedroche,Villaralto,19.47392330842848,0.007683797326552848,True
España,Pedroche,Villaviciosa de Córdoba,44.92254417793407,0.0023693524707868426,True
España,Pedroche,Chillón,41.914957602540916,0.0027223737550318076,True
España,Pedroche,Fuencaliente,40.06222840548049,0.002965579138601055,True
España,Casariche,Fuente de Piedra,17.905434199385347,0.008262981769917941,True
España,Casariche,Cañete la Real,44.73142141299572,0.002390355336787219,True
España,Casariche,Antequera,35.148570131950805,0.0037212682458260347,True
España,Casariche,Martín de la Jara,27.496667551617147,0.005300417269439337,True
España,Casariche,Gilena,14.421505331854076,0.009711515163747728,True
España,Casariche,Écija,39.437778228734174,0.0030523591037269105,True
España,Casariche,Marinaleda,19.385077154038747,0.0077154866679606925,True
España,Casariche,Lantejuela (La),41.513859178023715,0.0027732727120070373,True
España,Casariche,Osuna,31.024738883426448,0.004502588406625154,True
España,Villanueva de Córdoba,Villaralto,34.370195258402994,0.0038575470882014798,True
España,Villanueva de Córdoba,Villaviciosa de Córdoba,43.47583250567482,0.0025330449139174837,True
España,Villanueva de Córdoba,Fuencaliente,29.737177384230304,0.00477874565546535,True
España,Villaralto,Villaviciosa de Córdoba,42.304355527652504,0.0026738544633296037,True
España,Villaralto,Chillón,39.28342695737922,0.003074198494875672,True
España,Villaralto,Peñalsordo,41.957436152662815,0.0027170383455313316,True
España,Villaralto,Monterrubio de la Serena,42.60952801911054,0.002636435584763966,True
España,Villaviciosa de Córdoba,Navas de la Concepción (Las),42.541208400012266,0.0026447668237514306,True
España,Pulianas,Dúrcal,26.36303318002138,0.005585766088169179,True
España,Pulianas,Arenas del Rey,38.88534083607705,0.003131249338217257,True
España,Pulianas,Ogíjares,11.423072365462309,0.011161452734077818,True
España,Pulianas,Vegas del Genil,10.242286514580378,0.01179061603295702,True
España,Pulianas,Pinos Genil,11.43596110569103,0.011154775166162752,True
España,Pulianas,Purullena,38.45574233733814,0.003194006581285727,True
España,Pulianas,Colomera,19.062967811482416,0.00783148108874792,True
España,Pulianas,Noalejo,34.34530376151722,0.0038619866980664583,True
España,Pulianas,Cijuela,18.1224088259482,0.008180316862199942,True
España,Pulianas,Montejícar,39.90341162613733,0.0029874128214795468,True
España,Pulianas,Huétor Tájar,39.00022222928486,0.0031146773691537264,True
España,Pulianas,Pinar (El),28.722776703531608,0.005008230174086636,True
España,Pulianas,Jerez del Marquesado,39.93702787205086,0.0029827779638542506,True
España,Pulianas,Órgiva,39.19602564531503,0.0030866343630969184,True
España,Polopos,Dúrcal,32.094867010579435,0.004285282553597396,True
España,Polopos,Itrabo,30.417139043513455,0.0046308540223263875,True
España,Polopos,Cádiar,19.754135154357385,0.0075847067223454925,True
España,Polopos,Pinos Genil,44.792445772316796,0.002383629076499627,True
España,Polopos,Jerez del Marquesado,44.86722595450537,0.0023754124376453457,True
España,Polopos,Órgiva,16.376895785503294,0.008869641729530864,True
España,Polopos,Motril,20.359905825192165,0.007374856607060732,True
España,Dúrcal,Arenas del Rey,29.345682947822255,0.004866035124027933,True
España,Dúrcal,Ogíjares,15.136540244482235,0.009394719587450778,True
España,Dúrcal,Itrabo,21.925437159288883,0.006859149307229913,True
España,Dúrcal,Cádiar,34.56378545383626,0.003823192763150794,True
España,Dúrcal,Vegas del Genil,23.151536599053177,0.006480676235145215,True
España,Dúrcal,Pinos Genil,20.30790530934334,0.007392639281121632,True
España,Dúrcal,Colomera,44.67165021493235,0.002396961885210638,True
España,Dúrcal,Cijuela,32.03601155934117,0.0042969560413174245,True
España,Dúrcal,Jerez del Marquesado,42.11205002106278,0.0026977067119304306,True
España,Dúrcal,Órgiva,15.82455479191649,0.00909971500016682,True
España,Dúrcal,Motril,27.404543130391733,0.005323049687764162,True
España,Dúrcal,Sayalonga,44.91465229586656,0.0023702160587261807,True
España,Dúrcal,Frigiliana,36.65301811435604,0.0034713894815156156,True
España,Arenas del Rey,Ogíjares,31.167767247616837,0.0044729165241380086,True
España,Arenas del Rey,Itrabo,28.7483749641205,0.005002305376556443,True
España,Arenas del Rey,Vegas del Genil,28.934136488136055,0.004959520415663959,True
España,Arenas del Rey,Pinos Genil,41.60559279720316,0.002761548415962176,True
España,Arenas del Rey,Cijuela,27.929917463618036,0.005195267697891995,True
España,Arenas del Rey,Huétor Tájar,29.627966723862137,0.004802936614049236,True
España,Arenas del Rey,Órgiva,42.25850008726949,0.002679522815447653,True
España,Arenas del Rey,Motril,41.10981442765075,0.00282550894933611,True
España,Arenas del Rey,Alcaucín,20.47660836647644,0.007335104040427363,True
España,Arenas del Rey,Villanueva del Trabuco,40.210872166207984,0.0029452888080898545,True
España,Arenas del Rey,Sayalonga,20.610409022217873,0.007289792200129708,True
España,Arenas del Rey,Almáchar,33.17627867835951,0.004076363958243961,True
España,Arenas del Rey,Colmenar,39.623626023016264,0.003026269297746658,True
España,Arenas del Rey,Frigiliana,18.371323211247084,0.008086506867787101,True
España,Ogíjares,Itrabo,35.73495287321491,0.003621799141061792,True
España,Ogíjares,Cádiar,42.544908720016004,0.002644314913727375,True
España,Ogíjares,Vegas del Genil,9.675875518432951,0.012104986943350474,True
España,Ogíjares,Pinos Genil,10.511654658526597,0.011644010899628042,True
España,Ogíjares,Purullena,43.02232344274351,0.002586653205661242,True
España,Ogíjares,Colomera,29.562794588373645,0.004817431198238185,True
España,Ogíjares,Cijuela,20.056727022872515,0.0074791436677789005,True
España,Ogíjares,Huétor Tájar,39.799030532968715,0.0030018504367383242,True
España,Ogíjares,Pinar (El),38.93490847705864,0.003124088260311041,True
España,Ogíjares,Jerez del Marquesado,40.341851511537975,0.002927524975214606,True
España,Ogíjares,Órgiva,29.199079636199844,0.004899132534008929,True
España,Ogíjares,Motril,42.50522384214789,0.0026491655538184796,True
España,Ogíjares,Frigiliana,44.60809861963198,0.00240400632947099,True
España,Itrabo,Cádiar,43.920804122690136,0.0024815268471936177,True
España,Itrabo,Vegas del Genil,41.19099032944656,0.002814935771616028,True
España,Itrabo,Pinos Genil,42.231597245319676,0.002682853967989441,True
España,Itrabo,Órgiva,22.2616458923617,0.006753211948463959,True
España,Itrabo,Motril,12.458388037103239,0.010637684376572972,True
España,Itrabo,Alcaucín,43.83056406080058,0.0024918892114546673,True
España,Itrabo,Sayalonga,33.22858002256953,0.0040665227689794595,True
España,Itrabo,Frigiliana,23.10731318109604,0.006493955403389614,True
España,Cádiar,Pinos Genil,37.38094535347319,0.0033565916272120253,True
España,Cádiar,Purullena,41.24676671249357,0.002807693856862247,True
España,Cádiar,Valle del Zalabí,40.691128082517395,0.002880677720640973,True
España,Cádiar,Jerez del Marquesado,26.43027337520793,0.0055684188130900765,True
España,Cádiar,Órgiva,22.19855768557647,0.006772964626428655,True
España,Cádiar,Motril,37.41196453356689,0.0033517851349356108,True
España,Vegas del Genil,Pinos Genil,17.492529513034288,0.008422621423636534,True
España,Vegas del Genil,Colomera,22.871043816561137,0.006565365481575819,True
España,Vegas del Genil,Noalejo,40.53996789920342,0.0029008594609426378,True
España,Vegas del Genil,Cijuela,10.48786504094036,0.01165688423517235,True
España,Vegas del Genil,Huétor Tájar,30.910742796704845,0.004526378697961554,True
España,Vegas del Genil,Pinar (El),38.44264689305717,0.0031959392696680527,True
España,Vegas del Genil,Órgiva,38.27252956807919,0.003221152705611123,True
España,Caniles,Purullena,43.396955213659616,0.0025422882728885978,True
España,Caniles,Cortes de Baza,24.67322223935141,0.0060399886278407425,True
España,Caniles,Galera,37.28379512199869,0.003371689999719236,True
España,Caniles,Castril,40.28187656219942,0.002935645612427259,True
España,Caniles,Freila,19.244747165505576,0.007765806920436803,True
España,Caniles,Cúllar,20.852359838118193,0.0072085680618361025,True
España,Caniles,Valle del Zalabí,30.329090961200624,0.004649742705775556,True
España,Caniles,Pozo Alcón,35.252339051191456,0.003703468505876139,True
España,Pinos Genil,Purullena,32.535667311348064,0.004198858331503199,True
España,Pinos Genil,Colomera,29.79290045272401,0.0047664497120682645,True
España,Pinos Genil,Noalejo,42.83151039857585,0.0026095468675836307,True
España,Pinos Genil,Cijuela,27.600945871020937,0.005274915453980672,True
España,Pinos Genil,Pinar (El),31.630488300824528,0.004378259522765194,True
España,Pinos Genil,Jerez del Marquesado,30.45423402529807,0.004622919207697308,True
España,Pinos Genil,Órgiva,29.86589533979954,0.004750390537775283,True
España,Pinos Genil,Pedro Martínez,44.645338751524555,0.0023998758978490027,True
España,Purullena,Freila,34.31704387173738,0.003867033297008355,True
España,Purullena,Montejícar,39.62996180990418,0.003025383810666825,True
España,Purullena,Valle del Zalabí,16.421004007523578,0.008851523091258189,True
España,Purullena,Pinar (El),26.081009774018597,0.00565911801410935,True
España,Purullena,Jerez del Marquesado,15.112702981093415,0.009405111182104634,True
España,Purullena,Pedro Martínez,20.778325519977493,0.007233324734775469,True
España,Colomera,Noalejo,18.282207264074362,0.008119967622987716,True
España,Colomera,Cijuela,20.979094714568205,0.00716638606221121,True
España,Colomera,Montejícar,28.89043890711761,0.004969551792234621,True
España,Colomera,Huétor Tájar,35.48058110143803,0.0036646172124704442,True
España,Colomera,Pinar (El),25.5008705532527,0.005813061603840352,True
España,Colomera,Castillo de Locubín,26.709339177433733,0.005496998669170721,True
España,Colomera,Pegalajar,41.0612893539697,0.002831848330508869,True
España,Colomera,Villares (Los),36.466920882882334,0.0035013640583683534,True
España,Cortes de Baza,Galera,21.5865495540639,0.006967620375519048,True
España,Cortes de Baza,Castril,15.677009081625112,0.009162183906750825,True
España,Cortes de Baza,Freila,18.506480008188927,0.008036023329084135,True
España,Cortes de Baza,Cúllar,18.80493091576371,0.007925665931018662,True
España,Cortes de Baza,Pedro Martínez,44.03344316553892,0.0024686528809783996,True
España,Cortes de Baza,Puebla de Don Fadrique,44.72429045476778,0.002391142567723133,True
España,Cortes de Baza,Cazorla,34.99273656261533,0.0037481599384147305,True
España,Cortes de Baza,Quesada,33.646780940533645,0.0039886844471772095,True
España,Cortes de Baza,Pozo Alcón,15.510423987581044,0.009233232623714562,True
España,Noalejo,Cijuela,39.181920636475034,0.003088646006094846,True
España,Noalejo,Montejícar,13.96019763249545,0.009921581693688087,True
España,Noalejo,Pinar (El),21.18654848391589,0.007097872439005556,True
España,Noalejo,Pedro Martínez,37.436363826637674,0.0033480092544070352,True
España,Noalejo,Albanchez de Mágina,33.41765132397694,0.004031144748183898,True
España,Noalejo,Castillo de Locubín,25.57357523611673,0.0057935408904937,True
España,Noalejo,Bélmez de la Moraleda,32.23816459938362,0.004256993444273726,True
España,Noalejo,Pegalajar,23.19414792978377,0.00646790693339013,True
España,Noalejo,Villares (Los),22.961493612168532,0.006537935227528834,True
España,Noalejo,Jamilena,33.23520606282948,0.00406527769284844,True
España,Galera,Castril,20.87536172136185,0.007200893706244906,True
España,Galera,Freila,39.34198626227291,0.003065894488279615,True
España,Galera,Cúllar,17.840558466464344,0.008287861447998146,True
España,Galera,Puebla de Don Fadrique,25.990929689069524,0.005682750204404106,True
España,Galera,Cazorla,43.77681452479538,0.002498081899232936,True
España,Galera,Pozo Alcón,33.96079580429843,0.003931221137232859,True
España,Galera,Santiago-Pontones,39.708958140783096,0.0030143650765202387,True
España,Castril,Freila,31.750146231462395,0.004354110149195231,True
España,Castril,Cúllar,29.57058418553548,0.004815696449792811,True
España,Castril,Puebla de Don Fadrique,35.168387290608365,0.0037178623493176882,True
España,Castril,Cazorla,23.379754655375894,0.006412580395724683,True
España,Castril,Santo Tomé,38.33796335704064,0.003211431136089224,True
España,Castril,Quesada,25.9290103464683,0.005699051942878152,True
España,Castril,Pozo Alcón,16.966953548165314,0.008630317953203005,True
España,Castril,Santiago-Pontones,39.3471650017176,0.003065161198826767,True
España,Cijuela,Huétor Tájar,20.941400701608945,0.007178906028600466,True
España,Cijuela,Pinar (El),42.56136813292186,0.0026423057068468143,True
España,Cijuela,Alcaucín,42.62918987409502,0.0026340427911810526,True
España,Cijuela,Castillo de Locubín,38.35503685828773,0.003208899345539831,True
España,Freila,Cúllar,29.76958056633108,0.004771591650469451,True
España,Freila,Valle del Zalabí,28.441076792527547,0.005073897355721591,True
España,Freila,Jerez del Marquesado,44.391955389047496,0.002428120397678959,True
España,Freila,Pedro Martínez,28.721900456412484,0.005008433108787754,True
España,Freila,Cazorla,43.281585518215614,0.0025558688936147757,True
España,Freila,Quesada,37.921747941724284,0.0032737735417502486,True
España,Freila,Pozo Alcón,19.76778399271282,0.007579913057052606,True
España,Cúllar,Puebla de Don Fadrique,43.42279605806072,0.0025392563603591455,True
España,Cúllar,Pozo Alcón,34.29745173665751,0.0038705359032401576,True
España,Montejícar,Pinar (El),15.414526235138064,0.00927438427789173,True
España,Montejícar,Pedro Martínez,25.395396505192252,0.00584149809495081,True
España,Montejícar,Albanchez de Mágina,24.637708437420343,0.00604992247235746,True
España,Montejícar,Castillo de Locubín,39.00310051024116,0.0031142632988527814,True
España,Montejícar,Bélmez de la Moraleda,20.04295948164092,0.007483914431652404,True
España,Montejícar,Pegalajar,22.513334367295982,0.006674983452641538,True
España,Montejícar,Villares (Los),30.565873061181374,0.004599121192210884,True
España,Montejícar,Jamilena,40.82401276879647,0.0028630521408240647,True
España,Valle del Zalabí,Pinar (El),41.87445601112037,0.002727470621923728,True
España,Valle del Zalabí,Jerez del Marquesado,17.54864173474614,0.008400746191384425,True
España,Valle del Zalabí,Pedro Martínez,30.958117095148484,0.0045164767004647,True
España,Huétor Tájar,Alcaucín,33.009009618394074,0.004107998400829692,True
España,Huétor Tájar,Castillo de Locubín,38.208237330083286,0.003230733384198853,True
España,Huétor Tájar,Villanueva del Trabuco,31.768892735099588,0.004350338847873414,True
España,Huétor Tájar,Sayalonga,44.21525257745068,0.0024480140382459213,True
España,Huétor Tájar,Colmenar,41.117212808858355,0.002824543663997263,True
España,Pinar (El),Jerez del Marquesado,37.998988004580525,0.0032621133012594164,True
España,Pinar (El),Pedro Martínez,19.530492329716523,0.007663688682579477,True
España,Pinar (El),Albanchez de Mágina,38.81034144450643,0.003142115831891378,True
España,Pinar (El),Bélmez de la Moraleda,31.598076265659856,0.0043848240069601155,True
España,Pinar (El),Pegalajar,37.695457669044806,0.0033081754472083446,True
España,Pinar (El),Villares (Los),43.18195989855575,0.002567654633498552,True
España,Jerez del Marquesado,Órgiva,39.115759722836536,0.003098099351344543,True
España,Jerez del Marquesado,Pedro Martínez,35.89082243390001,0.003595809897362759,True
España,Órgiva,Motril,19.36772183901616,0.007721692222552061,True
España,Órgiva,Frigiliana,43.91392674995455,0.002482315062800595,True
España,Motril,Sayalonga,44.502718340021026,0.0024157330136614415,True
España,Motril,Frigiliana,34.3831397988209,0.0038552403415028497,True
España,Pedro Martínez,Albanchez de Mágina,38.43598185605901,0.0031969233775127216,True
España,Pedro Martínez,Bélmez de la Moraleda,28.085464392278155,0.005158029273017393,True
España,Pedro Martínez,Quesada,40.79446190340483,0.0028669623529349046,True
España,Pedro Martínez,Pozo Alcón,34.54071791686844,0.0038272701603531164,True
España,Puebla de Don Fadrique,Orcera,44.741723246194155,0.00238921851122225,True
España,Puebla de Don Fadrique,Santiago-Pontones,18.7345165497518,0.007951564750739274,True
España,Puebla de Don Fadrique,Nerpio,24.117148285024793,0.006197429134402641,True
España,Alcaucín,Villanueva del Trabuco,24.331517363819994,0.0061362528305599715,True
España,Alcaucín,Sayalonga,14.770074058375885,0.009555761010808626,True
España,Alcaucín,Almáchar,13.919550973153479,0.009940308895061372,True
España,Alcaucín,Almogía,38.91149620798699,0.0031274686037125847,True
España,Alcaucín,Antequera,41.93048212358241,0.002720422622161065,True
España,Alcaucín,Colmenar,19.658100360923783,0.007618521756694384,True
España,Alcaucín,Frigiliana,22.793904318970085,0.006588850494336055,True
España,Huelva,Bollullos Par del Condado,37.643662625289004,0.0033161004112254285,True
España,Huelva,San Bartolomé de la Torre,25.177594423287886,0.005900661629891387,True
España,Huelva,Ayamonte,41.01856123999061,0.0028374421791450884,True
España,Huelva,Trigueros,17.36204617047371,0.008473711834803953,True
España,Huelva,Bonares,24.851976691548877,0.00599023591059409,True
España,Huelva,Lepe,22.463987550012426,0.006690249103950447,True
España,Huelva,Valverde del Camino,39.205908115226855,0.0030852257164110273,True
España,Jabugo,Higuera de la Sierra,26.204209628412034,0.005626956588273759,True
España,Jabugo,Aroche,19.98636773192665,0.007503556896081268,True
España,Jabugo,Arroyomolinos de León,29.607058566234326,0.004807581913070548,True
España,Jabugo,Cerro de Andévalo (El),27.321756572616835,0.005343470764443772,True
España,Jabugo,Minas de Riotinto,27.55207793005925,0.005286851003209971,True
España,Jabugo,Higuera la Real,25.18555623000179,0.005898488337208174,True
España,Jabugo,Encinasola,27.338306666499726,0.005339382052321937,True
España,Jabugo,Rosal de la Frontera,43.46878940998502,0.002533868900504929,True
España,Jabugo,Santa Bárbara de Casa,42.50086267488495,0.0026496991575651967,True
España,Jabugo,Valverde del Camino,38.235176514132256,0.0032267155007180363,True
España,Jabugo,Segura de León,28.720176901026246,0.0050088323001591184,True
España,Jabugo,Monesterio,44.10812032824632,0.002460154602773465,True
España,Jabugo,Oliva de la Frontera,43.30732554070169,0.0025528326544180108,True
España,Jabugo,Valencia del Ventoso,44.674160292573454,0.002396684077485387,True
España,Bollullos Par del Condado,Trigueros,26.851786196268613,0.005460897916107979,True
España,Bollullos Par del Condado,Bonares,12.91286994024628,0.010415648379011527,True
España,Bollullos Par del Condado,Minas de Riotinto,40.087518415624174,0.0029621171189521127,True
España,Bollullos Par del Condado,Manzanilla,11.009839522452086,0.011377693990969667,True
España,Bollullos Par del Condado,Pilas,20.98481102994847,0.007164489319990027,True
España,Bollullos Par del Condado,Valverde del Camino,32.63265351076285,0.004180078780213148,True
España,Bollullos Par del Condado,Villanueva del Ariscal,35.48280373516427,0.003664240891345762,True
España,Bollullos Par del Condado,Palomares del Río,42.29451512824053,0.002675069857158523,True
España,Bollullos Par del Condado,Gerena,39.47233721326853,0.0030474906304178567,True
España,Bollullos Par del Condado,Castilleja de la Cuesta,43.133054203834995,0.0025734600836781855,True
España,Bollullos Par del Condado,Isla Mayor,39.969806967862056,0.0029782654631855246,True
España,San Bartolomé de la Torre,Ayamonte,37.14633483783053,0.003393169375501778,True
España,San Bartolomé de la Torre,Trigueros,25.094804350228596,0.00592330809559621,True
España,San Bartolomé de la Torre,Bonares,40.085836100923785,0.0029623472899663163,True
España,San Bartolomé de la Torre,Cerro de Andévalo (El),35.40200336338443,0.0036779463737009813,True
España,San Bartolomé de la Torre,Lepe,22.958654318560118,0.006538794533447723,True
España,San Bartolomé de la Torre,Paymogo,38.963658099548866,0.003119942297027504,True
España,San Bartolomé de la Torre,Puebla de Guzmán,22.116602944381622,0.0067987110347432975,True
España,San Bartolomé de la Torre,Santa Bárbara de Casa,39.64634256719899,0.003023095644952709,True
España,San Bartolomé de la Torre,Valverde del Camino,34.23367150106097,0.003881960326295163,True
España,Higuera de la Sierra,Arroyomolinos de León,21.016627838818295,0.007153941333376504,True
España,Higuera de la Sierra,Cerro de Andévalo (El),44.65491417353008,0.0023988150031446953,True
España,Higuera de la Sierra,Minas de Riotinto,20.450035269500994,0.007344136700400577,True
España,Higuera de la Sierra,Higuera la Real,39.80839694830927,0.003000552059293103,True
España,Higuera de la Sierra,Real de la Jara (El),28.484031907907703,0.005063828535507203,True
España,Higuera de la Sierra,Valverde del Camino,39.88337191113715,0.002990179238331208,True
España,Higuera de la Sierra,Gerena,43.12355270431945,0.0025745895019859406,True
España,Higuera de la Sierra,Ronquillo (El),26.879014386012358,0.005454024531844842,True
España,Higuera de la Sierra,Segura de León,32.24188104755362,0.0042562622574746425,True
España,Higuera de la Sierra,Monesterio,31.541399462051405,0.004396326615803042,True
España,Aroche,Cerro de Andévalo (El),23.287494282986053,0.006440022144784544,True
España,Aroche,Minas de Riotinto,42.28881149066809,0.0026757745701434534,True
España,Aroche,Higuera la Real,31.86794459414455,0.0043304665325626405,True
España,Aroche,Encinasola,22.41871439567812,0.006704285392954638,True
España,Aroche,Paymogo,41.1813773842048,0.002816185788906244,True
España,Aroche,Puebla de Guzmán,45.01356050278821,0.0023594155220361492,True
España,Aroche,Rosal de la Frontera,23.49088234083844,0.006379682644897145,True
España,Aroche,Santa Bárbara de Casa,26.32456702401448,0.005595714336764179,True
España,Aroche,Valverde del Camino,44.86115103651321,0.0023760788735929404,True
España,Aroche,Segura de León,42.151352814833515,0.0026928146070369545,True
España,Aroche,Oliva de la Frontera,37.016639950696415,0.0034135610122314163,True
España,Arroyomolinos de León,Minas de Riotinto,39.85721173454671,0.002993794425602667,True
España,Arroyomolinos de León,Higuera la Real,26.766615888514533,0.005482454168702916,True
España,Arroyomolinos de León,Encinasola,41.30211890918774,0.0028005254602148154,True
España,Arroyomolinos de León,Real de la Jara (El),24.708726048560347,0.006030073947177264,True
España,Arroyomolinos de León,Ronquillo (El),39.69387176018816,0.0030164662778518377,True
España,Arroyomolinos de León,Bienvenida,35.4294470534659,0.003673285581996214,True
España,Arroyomolinos de León,Segura de León,14.142748000178088,0.009837911944135816,True
España,Arroyomolinos de León,Burguillos del Cerro,41.85483124916061,0.0027299437080271927,True
España,Arroyomolinos de León,Monesterio,14.520460624228557,0.009667040120397579,True
España,Arroyomolinos de León,Llerena,42.58499036467255,0.0026394248022755095,True
España,Arroyomolinos de León,Puebla de Sancho Pérez,41.36254467398933,0.00279272092974549,True
España,Arroyomolinos de León,Valencia del Ventoso,26.98001339465752,0.005428604453609338,True
España,Ayamonte,Lepe,18.803249810927195,0.007926283262056915,True
España,Trigueros,Bonares,15.148280718713984,0.009389605703548997,True
España,Trigueros,Cerro de Andévalo (El),40.219652143531334,0.0029440946718251124,True
España,Trigueros,Minas de Riotinto,40.60367837070619,0.0028923361266339543,True
España,Trigueros,Lepe,35.68688494235823,0.003629851759500638,True
España,Trigueros,Manzanilla,35.72690827531403,0.003623145570447205,True
España,Trigueros,Puebla de Guzmán,44.336619270077065,0.0024343328114586034,True
España,Trigueros,Valverde del Camino,22.30686876498684,0.0067390884540844236,True
España,Bonares,Minas de Riotinto,42.10148726674754,0.0026990229974453543,True
España,Bonares,Manzanilla,23.384891821038792,0.006411055862912379,True
España,Bonares,Pilas,33.527306854757335,0.004010768107781376,True
España,Bonares,Valverde del Camino,28.690996819400592,0.005015595523584087,True
España,Cerro de Andévalo (El),Minas de Riotinto,30.856353568713963,0.004537773776455105,True
España,Cerro de Andévalo (El),Encinasola,44.863062402147946,0.002375869171121314,True
España,Cerro de Andévalo (El),Paymogo,35.81750104306069,0.003608011936951497,True
España,Cerro de Andévalo (El),Puebla de Guzmán,30.329296156896522,0.004649698596073084,True
España,Cerro de Andévalo (El),Rosal de la Frontera,35.79295164428417,0.0036121066767192465,True
España,Cerro de Andévalo (El),Santa Bárbara de Casa,23.00178737052608,0.00652575262929333,True
España,Cerro de Andévalo (El),Valverde del Camino,24.2890941706604,0.006148311180313241,True
España,Minas de Riotinto,Manzanilla,36.9349865116448,0.0034264621320916726,True
España,Minas de Riotinto,Valverde del Camino,19.542594506314884,0.007659393583584707,True
España,Minas de Riotinto,Gerena,42.58367224871013,0.002639585473326112,True
España,Minas de Riotinto,Ronquillo (El),36.66595898164995,0.0034693146892364884,True
España,Lepe,Puebla de Guzmán,39.88670475516648,0.00298971897236717,True
España,Manzanilla,Pilas,14.749966615117371,0.00956467708251776,True
España,Manzanilla,Valverde del Camino,35.26088001636125,0.0037020072587175424,True
España,Manzanilla,Villanueva del Ariscal,25.46837383979867,0.005821808087346118,True
España,Manzanilla,Rinconada (La),41.26899394477423,0.002804813110138784,True
España,Manzanilla,Palomares del Río,33.64390890729604,0.003989213883090216,True
España,Manzanilla,Gerena,28.464504292906092,0.005068403385252039,True
España,Manzanilla,Castilleja de la Cuesta,33.35986904299207,0.004041923802445165,True
España,Manzanilla,Ronquillo (El),43.66109414294858,0.002511466816550675,True
España,Manzanilla,Isla Mayor,36.81699729664405,0.003445190590055231,True
España,Higuera la Real,Encinasola,15.965281776042033,0.009040532364635626,True
España,Higuera la Real,Salvaleón,41.863519180313816,0.0027288485898005477,True
España,Higuera la Real,Segura de León,14.275552476523302,0.009777489266661922,True
España,Higuera la Real,Burguillos del Cerro,27.81627822798131,0.005222643697232474,True
España,Higuera la Real,Monesterio,36.84441554488703,0.003440829358021934,True
España,Higuera la Real,Parra (La),42.683032887679,0.0026275013672484985,True
España,Higuera la Real,Valle de Santa Ana,26.36500151488493,0.0055852575083399116,True
España,Higuera la Real,Puebla de Sancho Pérez,38.13205434332607,0.0032421229514995,True
España,Higuera la Real,Oliva de la Frontera,25.094446851375178,0.005923406075087985,True
España,Higuera la Real,Valencia del Ventoso,23.307410304957244,0.006434088397369117,True
España,Encinasola,Rosal de la Frontera,35.73686089741111,0.0036214798674249473,True
España,Encinasola,Salvaleón,42.32491840125789,0.0026713165143577534,True
España,Encinasola,Segura de León,30.096615966695293,0.00469998701904885,True
España,Encinasola,Burguillos del Cerro,36.627277361530425,0.003475520159074269,True
España,Encinasola,Valle de Santa Ana,26.615700268378834,0.005520860213471454,True
España,Encinasola,Oliva de la Frontera,16.207589042194595,0.008939536174867575,True
España,Encinasola,Valencia del Ventoso,37.61547348318826,0.0033204215143004846,True
España,Encinasola,Villanueva del Fresno,37.262447985322915,0.0033750167210796402,True
España,Pilas,Villanueva del Ariscal,17.67057455433696,0.008353407706385731,True
España,Pilas,Rinconada (La),35.259833783835525,0.0037021862243289314,True
España,Pilas,Palomares del Río,21.76807079767746,0.006909306501734429,True
España,Pilas,Gerena,27.9848537092314,0.0051820850781999946,True
España,Pilas,Castilleja de la Cuesta,24.076082211934022,0.006209218211861702,True
España,Pilas,Isla Mayor,22.412624469501488,0.006706175742484991,True
España,Pilas,Palacios y Villafranca (Los),37.07798285629425,0.0034039009480759316,True
España,Paymogo,Puebla de Guzmán,16.854334321904638,0.008675488617987897,True
España,Paymogo,Rosal de la Frontera,27.557539508594424,0.005285515718528069,True
España,Paymogo,Santa Bárbara de Casa,15.165177235287562,0.009382250881123636,True
España,Puebla de Guzmán,Rosal de la Frontera,39.6877610191729,0.003017317787144772,True
España,Puebla de Guzmán,Santa Bárbara de Casa,21.189455411658056,0.00709691708816681,True
España,Puebla de Guzmán,Valverde del Camino,43.594759309887415,0.0025191718483228154,True
España,Rosal de la Frontera,Santa Bárbara de Casa,19.246762015619787,0.00776508209588073,True
España,Rosal de la Frontera,Oliva de la Frontera,43.20176529003268,0.002565307325360997,True
España,Real de la Jara (El),Guadalcanal,33.26977942255471,0.004058787329405992,True
España,Real de la Jara (El),Ronquillo (El),25.093792368901212,0.005923585452914545,True
España,Real de la Jara (El),Pedroso (El),36.47888504011029,0.0034994292222060488,True
España,Real de la Jara (El),Bienvenida,38.9535827158075,0.0031213946335932664,True
España,Real de la Jara (El),Segura de León,37.73837261113895,0.003301623568042766,True
España,Real de la Jara (El),Monesterio,18.352811767080986,0.008093446013972225,True
España,Real de la Jara (El),Llerena,34.21004555406506,0.003886200818680835,True
España,Real de la Jara (El),Valencia del Ventoso,44.71791924956234,0.0023918461442662083,True
